"","batter","pitch_type_condensed","p_throws","stand","avgEV","avgLA","zSwingPCT","oSwingPCT","sz_bot","sz_top"
"2580",672284,"FF","L","L",84.2851063829787,28.75,0.716417910447761,0.24390243902439,1.64222222222222,3.46259259259259
"2581",672284,"FF","R","L",86.557,25.88,0.735849056603774,0.293706293706294,1.64701986754967,3.48440397350993
"2582",672284,"SI","L","L",81.86,-1.25,0.547619047619048,0.192307692307692,1.66544117647059,3.48367647058824
"2583",672284,"SI","R","L",86.303125,20.125,0.618181818181818,0.19047619047619,1.64350515463918,3.4720618556701
"2584",672284,"SL","L","L",78.41875,7.34375,0.666666666666667,0.3125,1.65248175182482,3.47744525547445
"2585",672284,"SL","R","L",83.7769230769231,4.98076923076923,0.584745762711864,0.310344827586207,1.64022813688213,3.46714828897338
"2586",672356,"CB","R","R",78.9290322580645,9.38709677419355,0.847826086956522,0.348837209302326,1.51640449438202,3.36337078651685
"2587",672356,"CH","L","R",78.316,0.92,0.828571428571429,0.384615384615385,1.51114942528736,3.37114942528736
"2588",672356,"CH","R","R",84.0130434782609,4.82608695652174,0.848484848484849,0.181818181818182,1.52781818181818,3.39854545454545
"2589",672356,"CT","R","R",90.536,0.16,0.7,0.21875,1.51486111111111,3.35875
"2590",672356,"FF","L","R",80.7860465116279,27.6744186046512,0.703703703703704,0.288659793814433,1.52385365853659,3.36936585365854
"2591",672356,"FF","R","R",85.8375,25.4886363636364,0.776119402985075,0.380165289256198,1.51545098039216,3.37545098039216
"2592",672356,"SI","R","R",85.38,3.76,0.680555555555556,0.433962264150943,1.52176,3.38136
"2593",672356,"SL","L","R",78.396,2.72,0.736842105263158,0.511111111111111,1.52036144578313,3.37180722891566
"2594",672356,"SL","R","R",81.2469696969697,11.1818181818182,0.780701754385965,0.259541984732824,1.52048979591837,3.38840816326531
"2595",672386,"CB","R","R",80.3393939393939,3.45454545454545,0.538461538461538,0.4,1.42101123595506,2.98662921348315
"2596",672386,"CH","L","R",78.8354838709677,-3.12903225806452,0.571428571428571,0.178082191780822,1.4255652173913,2.99417391304348
"2597",672386,"CH","R","R",83.5296296296296,8.85185185185185,0.88,0.375,1.41543859649123,2.97350877192982
"2598",672386,"CT","R","R",84.4617647058824,8.91176470588235,0.6875,0.169491525423729,1.41158878504673,2.9911214953271
"2599",672386,"FF","L","R",84.0348484848485,31.5151515151515,0.56043956043956,0.258823529411765,1.43181818181818,3.00329545454545
"2600",672386,"FF","R","R",83.376,28.792,0.641975308641975,0.224043715846995,1.42782608695652,2.99860869565217
"2601",672386,"SI","L","R",83.3363636363636,4.91304347826087,0.348837209302326,0.230769230769231,1.42524390243902,2.99756097560976
"2602",672386,"SI","R","R",82.2649484536082,13.8969072164948,0.575757575757576,0.288461538461538,1.42588983050847,3.00495762711864
"2603",672386,"SL","R","R",82.2306306306306,12.8018018018018,0.555555555555556,0.303030303030303,1.42623853211009,2.98522935779817
"2604",672478,"CH","L","R",80.805,-7.075,0.822222222222222,0.46551724137931,1.51407766990291,3.1995145631068
"2605",672478,"FF","L","R",81.8039215686274,26.5294117647059,0.783333333333333,0.27536231884058,1.51720930232558,3.18852713178295
"2606",672478,"FF","R","R",82.6582278481013,26.5696202531646,0.786516853932584,0.314606741573034,1.50893258426966,3.19960674157303
"2607",672478,"SI","L","R",91.3052631578947,17.2631578947368,0.545454545454545,0.217391304347826,1.51571428571429,3.20392857142857
"2608",672478,"SI","R","R",80.8297872340426,-2.48936170212766,0.671052631578947,0.222222222222222,1.51067567567568,3.19560810810811
"2609",672478,"SL","L","R",84.4807692307692,15.1153846153846,0.888888888888889,0.44,1.50213114754098,3.16295081967213
"2610",672478,"SL","R","R",83.3753846153846,2.13846153846154,0.813953488372093,0.495652173913044,1.50567164179104,3.18572139303483
"2611",672515,"CB","R","R",80.1631578947368,8.73684210526316,0.411764705882353,0.18,1.50809523809524,3.2825
"2612",672515,"CH","L","R",84.2809523809524,12.3333333333333,0.548387096774194,0.303030303030303,1.5328125,3.31828125
"2613",672515,"CH","R","R",83.278125,-5.1875,0.702702702702703,0.512820512820513,1.52,3.30171052631579
"2614",672515,"FF","L","R",84.93125,21.90625,0.67,0.227272727272727,1.53047872340426,3.30452127659574
"2615",672515,"FF","R","R",86.4405405405405,25.472972972973,0.565891472868217,0.225806451612903,1.52923423423423,3.31504504504505
"2616",672515,"SI","R","R",87.6620689655172,3.27586206896552,0.532894736842105,0.170542635658915,1.52135231316726,3.29487544483986
"2617",672515,"SL","L","R",85.6392857142857,9.5,0.605263157894737,0.407407407407407,1.51738461538462,3.27076923076923
"2618",672515,"SL","R","R",77.0010416666667,10.360824742268,0.601449275362319,0.314102564102564,1.52095238095238,3.29853741496599
"2619",672580,"CB","R","R",79.4166666666667,20.0333333333333,0.634146341463415,0.263157894736842,1.67887755102041,3.50030612244898
"2620",672580,"CH","L","R",86.12,6.54285714285714,0.78125,0.333333333333333,1.70418918918919,3.51445945945946
"2621",672580,"CH","R","R",84.4821428571429,8.46428571428571,0.810810810810811,0.191489361702128,1.67559523809524,3.50083333333333
"2622",672580,"CT","R","R",85.366,12.94,0.712328767123288,0.186440677966102,1.68787878787879,3.50083333333333
"2623",672580,"FF","L","R",85.7875,26.3877551020408,0.519230769230769,0.214285714285714,1.70281609195402,3.51896551724138
"2624",672580,"FF","R","R",86.192972972973,28.5351351351351,0.648484848484848,0.170403587443946,1.68553345388788,3.50385171790235
"2625",672580,"SI","R","R",86.27125,5.07317073170732,0.488721804511278,0.247863247863248,1.69044,3.5162
"2626",672580,"SL","L","R",83.3428571428571,16.2142857142857,0.621621621621622,0.352941176470588,1.68478873239437,3.48746478873239
"2627",672580,"SL","R","R",80.9094488188976,4.71317829457364,0.696335078534031,0.178571428571429,1.68132530120482,3.49638554216867
"2628",672695,"CB","R","L",78.3033333333333,0.8,0.319587628865979,0.0961538461538462,1.5410447761194,3.34532338308458
"2629",672695,"CH","R","L",81.4081081081081,7.41891891891892,0.666666666666667,0.246376811594203,1.56371308016878,3.36438818565401
"2630",672695,"CT","R","L",76.2290909090909,19.9272727272727,0.681818181818182,0.174603174603175,1.55377483443709,3.35377483443709
"2631",672695,"FF","L","R",78.6,11.1951219512195,0.682539682539683,0.170731707317073,1.55913461538462,3.36038461538462
"2632",672695,"FF","R","L",80.1902654867257,31.0881057268722,0.63013698630137,0.125448028673835,1.56402173913043,3.36667701863354
"2633",672695,"SI","L","R",75.2269230769231,8.15384615384615,0.625,0.181818181818182,1.58741935483871,3.37741935483871
"2634",672695,"SI","R","L",81.0813953488372,16.546511627907,0.588235294117647,0.186274509803922,1.56773109243697,3.36781512605042
"2635",672695,"SL","R","L",76.8174603174603,10.0952380952381,0.517985611510791,0.20253164556962,1.55757575757576,3.35461279461279
"2636",672724,"FF","L","R",83.125,19.75,0.633333333333333,0.189189189189189,1.4965671641791,3.25761194029851
"2637",672724,"FF","R","R",80.1515151515152,31.5,0.699029126213592,0.227722772277228,1.47583333333333,3.23205882352941
"2638",672724,"SI","R","R",80.0764705882353,2.77142857142857,0.673469387755102,0.297297297297297,1.48325581395349,3.23383720930233
"2639",672724,"SL","R","R",82.13,7.66666666666667,0.792452830188679,0.328125,1.48025641025641,3.22410256410256
"2640",672779,"CH","R","L",76.9592592592593,4.66666666666667,0.766666666666667,0.220338983050847,1.54325842696629,3.1761797752809
"2641",672779,"CT","R","L",78.0777777777778,3.86111111111111,0.8,0.542857142857143,1.55657142857143,3.19957142857143
"2642",672779,"FF","R","L",86.1969387755102,23.8080808080808,0.815533980582524,0.379310344827586,1.54963157894737,3.19347368421053
"2643",672779,"SI","R","L",79.8545454545455,4.27272727272727,0.761904761904762,0.222222222222222,1.55769230769231,3.2074358974359
"2644",672779,"SL","R","L",82.8393939393939,13.6060606060606,0.684210526315789,0.173913043478261,1.54427184466019,3.18223300970874
"2645",672820,"FF","R","R",81.4953488372093,36.3953488372093,0.584615384615385,0.545454545454545,1.58990825688073,3.29660550458716
"2646",672820,"SI","R","R",83.55625,5.9375,0.633333333333333,0.404255319148936,1.58046728971963,3.28373831775701
"2647",672820,"SL","R","R",77.4375,20.65,0.722222222222222,0.315068493150685,1.57574803149606,3.27251968503937
"2648",673237,"CH","L","R",83.8815789473684,7.05263157894737,0.861111111111111,0.482758620689655,1.49478723404255,3.19074468085106
"2649",673237,"CT","R","R",91.5538461538462,17.4230769230769,0.818181818181818,0.344827586206897,1.4858064516129,3.17612903225806
