"","pitcher","pitch_type_condensed","pitches","totalPitches","usagePCT","p_throws","avgVelo","avgRPX","avgRPZ","avgRPY","avgHBRK","avgVBRK","sdVelo","sdRPX","sdRPZ","sdRPY","sdHBRK","sdVBRK"
"39",453268,"SL",456,928,0.491379310344828,"R",86.9032751091703,-1.55890829694323,6.04137554585153,54.5204366812227,0.54556768558952,0.187685589519651,2.24042093542999,0.140663122780781,0.13127579172334,0.154531215033068,0.214797764545427,0.231471114525587
"40",453286,"CB",305,2463,0.123832724319935,"R",75.3508196721312,-3.02377049180328,5.59334426229508,54.1504918032787,1.23593442622951,-0.794655737704918,1.06057068656016,0.0977874294745709,0.10865488660474,0.169599239593669,0.153075474681916,0.149896772072736
"41",453286,"CH",345,2463,0.140073081607795,"R",83.8197101449275,-3.13695652173913,5.37831884057971,54.0424347826087,-1.20605797101449,0.235884057971014,0.987959447157715,0.111661661247349,0.120413832546013,0.17152831129977,0.188000795091865,0.196923690821447
"42",453286,"CT",256,2463,0.103938286642306,"R",88.4265625,-3.189375,5.332265625,54.3032421875,0.1212109375,0.6266796875,1.0488450697754,0.101658791080366,0.122961590328356,0.151825609252853,0.174714608852748,0.167980831473853
"43",453286,"FF",1142,2463,0.463662200568413,"R",93.7451838879159,-3.08667250437828,5.48476357267951,54.2030122591944,-0.90268826619965,1.31799474605954,0.98190843858068,0.116033463684778,0.148069926171657,0.172329601414123,0.187280100727841,0.121628981279889
"44",453286,"SL",415,2463,0.168493706861551,"R",83.9792771084337,-3.20679518072289,5.35881927710843,54.2711325301205,0.27910843373494,0.13510843373494,1.08251561461056,0.108088771782337,0.138484912987228,0.144638210241763,0.155752576303953,0.160659646551801
"45",455119,"CH",76,697,0.109038737446198,"R",88.1723684210526,-2.96157894736842,6.00736842105263,53.8885526315789,-0.857763157894737,0.143815789473684,1.12042833288114,0.0966512994439833,0.0882627655893111,0.143384833669101,0.229640871415699,0.196604286865864
"46",455119,"CT",243,697,0.348637015781923,"R",92.1695473251029,-3.04329218106996,6.03938271604938,54.0099588477366,0.183621399176955,0.687407407407407,1.27670587584308,0.120205853997657,0.108684991159481,0.142470811690644,0.139420482516529,0.178738308485087
"47",455119,"FF",243,697,0.348637015781923,"R",95.7037037037037,-2.77539094650206,6.12074074074074,53.9479835390947,-0.679341563786008,1.2319341563786,0.947215725615867,0.11173015493143,0.10559290818494,0.124118577237746,0.18052602946639,0.145721217853314
"48",455119,"SI",104,697,0.149210903873745,"R",94.8711538461538,-2.96923076923077,5.95086538461538,53.9133653846154,-1.27259615384615,0.850673076923077,0.742035128172092,0.111422334025952,0.0918643002690834,0.143544658839693,0.146665163813107,0.174340724445407
"49",455119,"SL",31,697,0.0444763271162123,"R",85.0354838709677,-3.08258064516129,5.97645161290323,54.0103225806452,1.01387096774194,-0.00903225806451614,1.41434281254505,0.0859056747033428,0.0979642243235348,0.156407243459027,0.355506000130845,0.489607699004755
"50",456501,"CH",169,859,0.19674039580908,"R",84.1662721893491,-2.16029585798817,5.55059171597633,54.6627218934911,-0.985266272189349,0.390355029585799,1.41832763584964,0.378748606842484,0.106930685949512,0.153656774465855,0.227729646230635,0.210271631272516
"51",456501,"CT",63,859,0.0733410942956927,"R",87.4698412698413,-2.26587301587302,5.54380952380952,54.7012698412698,-0.156190476190476,0.84984126984127,1.00797384128803,0.390833001712822,0.0846897291908219,0.198579569357231,0.230017030024697,0.141677644826284
"52",456501,"FF",297,859,0.345750873108265,"R",92.1989898989899,-2.08693602693603,5.59505050505051,54.6702356902357,-0.955858585858586,1.31124579124579,0.963786341148343,0.395003043883721,0.0971628655434906,0.129837261726804,0.155617840773198,0.130348273830813
"53",456501,"SI",168,859,0.19557625145518,"R",92.1910714285714,-2.25625,5.64934523809524,54.6801785714286,-1.45107142857143,0.821666666666667,0.87382635452441,0.34415858950568,0.108020511918582,0.122940388720653,0.130480621059981,0.133648330507736
"54",456501,"SL",161,859,0.187427240977881,"R",85.7975155279503,-2.25360248447205,5.60267080745342,54.8001242236025,0.10583850931677,0.643167701863354,1.45752145398271,0.36449374616554,0.105272015298316,0.12457421270893,0.214704910884134,0.176055468390819
"55",458681,"CB",249,3156,0.0788973384030418,"R",80.9735772357724,-3.3159756097561,5.41922764227642,53.9367886178862,1.11008130081301,-0.0595121951219512,1.50256685413766,0.312214708001535,0.107463392001839,0.272543297501105,0.335474068306413,0.25249402064785
"56",458681,"CH",223,3156,0.070659062103929,"R",84.8602803738318,-3.11710280373832,5.41967289719626,53.8747196261682,-1.15855140186916,0.504299065420561,1.10286094700977,0.401718162820055,0.0901297214010437,0.255693232219151,0.256987339475328,0.203391950988288
"57",458681,"CT",730,3156,0.231305449936629,"R",88.7039603960396,-3.14783592644979,5.55949080622348,53.9491654879774,0.222319660537482,0.490990099009901,1.46598298287464,0.368541242281923,0.100097804085688,0.251545386839223,0.174474507487648,0.193150805364305
"58",458681,"FF",1371,3156,0.434410646387833,"R",92.4540255831452,-3.03093303235515,5.63498118886381,53.959194883371,-0.267155756207675,1.12486832204665,1.06649442745982,0.382356795619662,0.101812728694343,0.237040040535716,0.192004033196973,0.176015132231198
"59",458681,"SI",395,3156,0.125158428390368,"R",91.3140625,-3.038046875,5.56236979166667,53.8919270833333,-0.96859375,0.568854166666667,1.21400020915686,0.418510460597935,0.132023254237602,0.230954280728397,0.203654859733203,0.218546682213099
